Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-8-5,r2c2-5-8-4,r2c3-5-8-3,r2c4-5-8-2"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,57.05672,0,0,1,,
,57.05754,0,0,1,,
,57.05846,0,0,1,,
,57.05928,0,0,1,,
,57.0601,0,0,1,,
,57.06111,0,0,1,,
,57.06193,0,0,1,,
,57.06274,0,0,1,,
,57.06361,0,0,1,,
,57.06442,0,0,1,,
,57.06524,0,0,1,,
,57.06606,0,0,1,,
,57.06687,0,0,1,,
,57.06774,0,0,1,,
,57.06856,0,0,1,,
,57.06938,0,0,1,,
,57.07019,0,0,1,,
,57.07101,0,0,1,,
,57.07182,0,0,1,,
,57.07263,0,0,1,,
,57.07344,0,0,1,,
,57.07425,0,0,1,,
,57.07507,0,0,1,,
,57.07589,0,0,1,,
,57.07671,0,0,1,,
,57.07752,0,0,1,,
,57.07833,0,0,1,,
,57.07914,0,0,1,,
,57.07996,0,0,1,,
,57.08077,0,0,1,,
,57.08178,0,0,1,,
,57.0826,0,0,1,,
,57.08342,0,0,1,,
,57.08427,0,0,1,,
,57.08509,0,0,1,,
,57.08591,0,0,1,,
,57.08673,0,0,1,,
,57.08755,0,0,1,,
,57.08836,0,0,1,,
,57.08917,0,0,1,,
,57.08998,0,0,1,,
,57.09079,0,0,1,,
,57.09161,0,0,1,,
,57.09243,0,0,1,,
,57.09325,0,0,1,,
,57.09407,0,0,1,,
,57.09488,0,0,1,,
,57.0957,0,0,1,,
,57.0965,0,0,1,,
,57.09734,0,0,1,,
,57.09821,0,0,1,,
,57.09902,0,0,1,,
,57.09991,0,0,1,,
,57.10084,0,0,1,,
,57.10186,0,0,1,,
,57.10268,0,0,1,,
,57.10349,0,0,1,,
,57.10432,0,0,1,,
,57.10514,0,0,1,,
,57.10595,0,0,1,,
,57.10677,0,0,1,,
,57.10759,0,0,1,,
,57.1084,0,0,1,,
,57.10927,0,0,1,,
,57.11031,0,0,1,,
,57.11119,0,0,1,,
,57.11216,0,0,1,,
,57.11302,0,0,1,,
,57.11383,0,0,1,,
,57.11465,0,0,1,,
,57.11545,0,0,1,,
,57.11627,0,0,1,,
,57.11708,0,0,1,,
,57.11791,0,0,1,,
,57.11873,0,0,1,,
,57.11954,0,0,1,,
,57.12035,0,0,1,,
,57.12136,0,0,1,,
,57.12217,0,0,1,,
,57.12299,0,0,1,,
,57.12381,0,0,1,,
,57.12462,0,0,1,,
,57.12543,0,0,1,,
,57.12624,0,0,1,,
,57.12706,0,0,1,,
,57.12787,0,0,1,,
,57.12869,0,0,1,,
,57.12951,0,0,1,,
,57.13032,0,0,1,,
,57.13113,0,0,1,,
,57.13196,0,0,1,,
,57.13277,0,0,1,,
,57.13358,0,0,1,,
,57.1344,0,0,1,,
,57.1352,0,0,1,,
,57.13602,0,0,1,,
,57.13684,0,0,1,,
,57.13764,0,0,1,,
,57.13845,0,0,1,,
,57.13927,0,0,1,,
,57.14008,0,0,1,,
,57.14111,0,0,1,,
,57.14193,0,0,1,,
,57.14299,0,0,1,,
,57.14384,0,0,1,,
,57.14466,0,0,1,,
,57.14548,0,0,1,,
,57.1463,0,0,1,,
,57.14711,0,0,1,,
,57.14794,0,0,1,,
,57.14876,0,0,1,,
,57.14959,0,0,1,,
,57.1506,0,0,1,,
,57.15142,0,0,1,,
,57.15226,0,0,1,,
,57.15308,0,0,1,,
,57.15388,0,0,1,,
,57.1547,0,0,1,,
,57.15551,0,0,1,,
,57.15633,0,0,1,,
,57.15714,0,0,1,,
,57.15795,0,0,1,,
,57.15876,0,0,1,,
,57.15959,0,0,1,,
,57.1604,0,0,1,,
,57.16142,0,0,1,,
,57.16224,0,0,1,,
,57.16311,0,0,1,,
,57.16395,0,0,1,,
,57.16476,0,0,1,,
,57.16558,0,0,1,,
,57.1664,0,0,1,,
,57.16722,0,0,1,,
,57.16803,0,0,1,,
,57.16884,0,0,1,,
,57.16966,0,0,1,,
,57.17048,0,0,1,,
,57.17128,0,0,1,,
,57.1721,0,0,1,,
,57.17291,0,0,1,,
,57.17373,0,0,1,,
,57.17455,0,0,1,,
,57.17535,0,0,1,,
,57.17616,0,0,1,,
,57.17698,0,0,1,,
,57.1778,0,0,1,,
,57.17861,0,0,1,,
,57.17944,0,0,1,,
,57.18026,0,0,1,,
,57.18127,0,0,1,,
,57.18218,0,0,1,,
,57.18299,0,0,1,,
,57.18381,0,0,1,,
,57.18462,0,0,1,,
,57.18544,0,0,1,,
,57.18626,0,0,1,,
,57.18707,0,0,1,,
,57.18789,0,0,1,,
,57.18869,0,0,1,,
,57.18951,0,0,1,,
,57.19033,0,0,1,,
,57.19114,0,0,1,,
,57.19196,0,0,1,,
,57.19277,0,0,1,,
,57.19359,0,0,1,,
,57.19441,0,0,1,,
,57.19524,0,0,1,,
,57.19606,0,0,1,,
,57.19688,0,0,1,,
,57.19769,0,0,1,,
,57.1985,0,0,1,,
,57.19932,0,0,1,,
,57.20013,0,0,1,,
,57.20115,0,0,1,,
,57.20196,0,0,1,,
,57.20278,0,0,1,,
,57.20362,0,0,1,,
,57.20445,0,0,1,,
,57.20527,0,0,1,,
,57.20608,0,0,1,,
,57.20715,0,0,1,,
,57.20798,0,0,1,,
,57.20885,0,0,1,,
,57.20987,0,0,1,,
,57.21069,0,0,1,,
,57.21152,0,0,1,,
,57.21236,0,0,1,,
,57.21319,0,0,1,,
,57.21464,0,0,1,,
,57.2157,0,0,1,,
,57.21653,0,0,1,,
,57.21735,0,0,1,,
,57.21817,0,0,1,,
,57.21898,0,0,1,,
,57.22002,0,0,1,,
,57.22105,0,0,1,,
,57.22188,0,0,1,,
,57.22269,0,0,1,,
,57.22351,0,0,1,,
,57.22432,0,0,1,,
,57.22514,0,0,1,,
,57.22594,0,0,1,,
,57.22679,0,0,1,,
,57.22766,0,0,1,,
,57.22855,0,0,1,,
,57.22952,0,0,1,,
,57.23034,0,0,1,,
,57.23115,0,0,1,,
,57.23197,0,0,1,,
,57.23278,0,0,1,,
,57.2336,0,0,1,,
,57.23441,0,0,1,,
,57.23523,0,0,1,,
,57.23604,0,0,1,,
,57.23685,0,0,1,,
,57.23766,0,0,1,,
,57.23847,0,0,1,,
,57.23929,0,0,1,,
,57.24011,0,0,1,,
,57.24113,0,0,1,,
,57.24219,0,0,1,,
,57.24316,0,0,1,,
,57.24403,0,0,1,,
,57.24509,0,0,1,,
,57.24591,0,0,1,,
,57.24673,0,0,1,,
,57.24754,0,0,1,,
,57.24836,0,0,1,,
,57.24948,0,0,1,,
,57.25031,0,0,1,,
,57.25113,0,0,1,,
,57.25194,0,0,1,,
,57.25277,0,0,1,,
,57.25358,0,0,1,,
,57.25439,0,0,1,,
,57.2552,0,0,1,,
,57.25602,0,0,1,,
,57.25683,0,0,1,,
,57.25773,0,0,1,,
,57.25854,0,0,1,,
,57.25936,0,0,1,,
,57.26017,0,0,1,,
,57.26119,0,0,1,,
,57.26205,0,0,1,,
,57.2629,0,0,1,,
,57.26371,0,0,1,,
,57.26453,0,0,1,,
,57.26534,0,0,1,,
,57.26615,0,0,1,,
,57.26702,0,0,1,,
,57.26783,0,0,1,,
,57.26864,0,0,1,,
,57.26945,0,0,1,,
,57.27027,0,0,1,,
,57.27109,0,0,1,,
,57.27191,0,0,1,,
,57.27272,0,0,1,,
,57.27354,0,0,1,,
,57.27435,0,0,1,,
,57.27517,0,0,1,,
,57.27598,0,0,1,,
,57.2768,0,0,1,,
,57.2776,0,0,1,,
,57.27842,0,0,1,,
,57.27923,0,0,1,,
,57.28004,0,0,1,,
,57.28106,0,0,1,,
,57.28188,0,0,1,,
,57.28268,0,0,1,,
,57.2835,0,0,1,,
,57.28433,0,0,1,,
,57.28514,0,0,1,,
,57.28596,0,0,1,,
,57.28677,0,0,1,,
,57.28758,0,0,1,,
,57.28839,0,0,1,,
,57.2892,0,0,1,,
,57.29001,0,0,1,,
,57.29086,0,0,1,,
,57.29182,0,0,1,,
,57.29263,0,0,1,,
,57.29345,0,0,1,,
,57.29428,0,0,1,,
,57.2951,0,0,1,,
,57.29591,0,0,1,,
,57.29673,0,0,1,,
,57.29753,0,0,1,,
,57.29834,0,0,1,,
,57.29916,0,0,1,,
,57.29997,0,0,1,,
,57.30078,0,0,1,,
,57.30183,0,0,1,,
,57.30267,0,0,1,,
,57.30348,0,0,1,,
,57.3043,0,0,1,,
,57.30513,0,0,1,,
,57.30594,0,0,1,,
,57.30675,0,0,1,,
,57.30761,0,0,1,,
,57.30843,0,0,1,,
,57.30924,0,0,1,,
,57.31008,0,0,1,,
,57.31089,0,0,1,,
,57.3117,0,0,1,,
,57.31252,0,0,1,,
,57.31339,0,0,1,,
,57.31421,0,0,1,,
,57.31502,0,0,1,,
,57.31585,0,0,1,,
,57.31692,0,0,1,,
,57.31773,0,0,1,,
,57.31856,0,0,1,,
,57.31938,0,0,1,,
,57.32019,0,0,1,,
,57.32123,0,0,1,,
,57.32204,0,0,1,,
,57.3229,0,0,1,,
,57.32377,0,0,1,,
,57.32467,0,0,1,,
,57.32561,0,0,1,,
,57.32645,0,0,1,,
,57.32727,0,0,1,,
,57.32809,0,0,1,,
,57.3289,0,0,1,,
,57.32971,0,0,1,,
,57.33052,0,0,1,,
,57.33134,0,0,1,,
,57.33216,0,0,1,,
,57.33297,0,0,1,,
,57.33377,0,0,1,,
,57.33459,0,0,1,,
,57.3354,0,0,1,,
,57.33622,0,0,1,,
,57.33704,0,0,1,,
,57.33785,0,0,1,,
,57.33866,0,0,1,,
,57.33951,0,0,1,,
,57.34032,0,0,1,,
,57.34623,0,0,1,,
,57.34718,0,0,1,,
,57.34801,0,0,1,,
,57.34883,0,0,1,,
,57.34965,0,0,1,,
,57.35047,0,0,1,,
,57.35128,0,0,1,,
,57.3521,0,0,1,,
,57.35291,0,0,1,,
,57.35373,0,0,1,,
,57.35455,0,0,1,,
,57.3554,0,0,1,,
,57.35624,0,0,1,,
,57.35709,0,0,1,,
,57.35793,0,0,1,,
,57.35874,0,0,1,,
,57.35963,0,0,1,,
,57.36045,0,0,1,,
,57.36152,0,0,1,,
,57.36234,0,0,1,,
,57.36316,0,0,1,,
,57.36397,0,0,1,,
,57.36478,0,0,1,,
,57.3656,0,0,1,,
,57.36641,0,0,1,,
,57.36722,0,0,1,,
,57.36804,0,0,1,,
,57.36885,0,0,1,,
,57.36967,0,0,1,,
,57.37048,0,0,1,,
,57.3713,0,0,1,,
,57.37212,0,0,1,,
,57.37292,0,0,1,,
,57.37374,0,0,1,,
,57.37455,0,0,1,,
,57.37535,0,0,1,,
,57.37617,0,0,1,,
,57.37698,0,0,1,,
,57.37779,0,0,1,,
,57.37861,0,0,1,,
,57.37942,0,0,1,,
,57.38023,0,0,1,,
,57.38125,0,0,1,,
,57.38207,0,0,1,,
,57.38288,0,0,1,,
,57.3837,0,0,1,,
,57.38452,0,0,1,,
,57.38533,0,0,1,,
,57.38615,0,0,1,,
,57.387,0,0,1,,
,57.38794,0,0,1,,
,57.38877,0,0,1,,
,57.3896,0,0,1,,
,57.39044,0,0,1,,
,57.39125,0,0,1,,
,57.39207,0,0,1,,
,57.39288,0,0,1,,
,57.3937,0,0,1,,
,57.39453,0,0,1,,
,57.39536,0,0,1,,
,57.39618,0,0,1,,
,57.39699,0,0,1,,
,57.3978,0,0,1,,
,57.39862,0,0,1,,
,57.39944,0,0,1,,
,57.40025,0,0,1,,
,57.40129,0,0,1,,
,57.40211,0,0,1,,
,57.40295,0,0,1,,
,57.40378,0,0,1,,
,57.40459,0,0,1,,
,57.4054,0,0,1,,
,57.4062,0,0,1,,
,57.40702,0,0,1,,
,57.40784,0,0,1,,
,57.40873,0,0,1,,
,57.40958,0,0,1,,
,57.41039,0,0,1,,
,57.4112,0,0,1,,
,57.41201,0,0,1,,
,57.41283,0,0,1,,
,57.41366,0,0,1,,
,57.41511,0,0,1,,
,57.41594,0,0,1,,
,57.41676,0,0,1,,
,57.41758,0,0,1,,
,57.41839,0,0,1,,
,57.4195,0,0,1,,
,57.42032,0,0,1,,
,57.42135,0,0,1,,
,57.42217,0,0,1,,
,57.423,0,0,1,,
,57.42381,0,0,1,,
,57.42463,0,0,1,,
,57.42544,0,0,1,,
,57.42625,0,0,1,,
,57.42707,0,0,1,,
,57.42788,0,0,1,,
,57.4287,0,0,1,,
,57.42951,0,0,1,,
,57.43032,0,0,1,,
,57.43114,0,0,1,,
,57.43196,0,0,1,,
,57.43278,0,0,1,,
,57.43359,0,0,1,,
,57.43439,0,0,1,,
,57.43521,0,0,1,,
,57.43603,0,0,1,,
,57.43684,0,0,1,,
,57.43766,0,0,1,,
,57.43847,0,0,1,,
,57.43928,0,0,1,,
,57.44008,0,0,1,,
,57.44112,0,0,1,,
,57.44193,0,0,1,,
,57.44275,0,0,1,,
,57.44357,0,0,1,,
,57.44437,0,0,1,,
,57.4452,0,0,1,,
,57.44602,0,0,1,,
,57.44683,0,0,1,,
,57.44764,0,0,1,,
,57.44845,0,0,1,,
,57.44926,0,0,1,,
,57.45007,0,0,1,,
,57.45103,0,0,1,,
,57.45186,0,0,1,,
,57.45268,0,0,1,,
,57.45349,0,0,1,,
,57.4543,0,0,1,,
,57.45511,0,0,1,,
,57.45593,0,0,1,,
,57.45674,0,0,1,,
,57.45755,0,0,1,,
,57.45836,0,0,1,,
,57.45918,0,0,1,,
,57.46,0,0,1,,
,57.46081,0,0,1,,
,57.46183,0,0,1,,
,57.46266,0,0,1,,
,57.46347,0,0,1,,
,57.46428,0,0,1,,
,57.4651,0,0,1,,
,57.46592,0,0,1,,
,57.46675,0,0,1,,
,57.46757,0,0,1,,
,57.46838,0,0,1,,
,57.4692,0,0,1,,
,57.47001,0,0,1,,
,57.47082,0,0,1,,
,57.47163,0,0,1,,
,57.47244,0,0,1,,
,57.47326,0,0,1,,
,57.47408,0,0,1,,
,57.47489,0,0,1,,
,57.47569,0,0,1,,
,57.47651,0,0,1,,
,57.47731,0,0,1,,
,57.47813,0,0,1,,
,57.47894,0,0,1,,
,57.47975,0,0,1,,
,57.48056,0,0,1,,
,57.48165,0,0,1,,
,57.48248,0,0,1,,
,57.48332,0,0,1,,
,57.48413,0,0,1,,
,57.48495,0,0,1,,
,57.48577,0,0,1,,
,57.48664,0,0,1,,
,57.48745,0,0,1,,
,57.48826,0,0,1,,
,57.48907,0,0,1,,
,57.48989,0,0,1,,
,57.49076,0,0,1,,
,57.49158,0,0,1,,
,57.49239,0,0,1,,
,57.4932,0,0,1,,
,57.49403,0,0,1,,
,57.49484,0,0,1,,
,57.49566,0,0,1,,
,57.49648,0,0,1,,
,57.4973,0,0,1,,
,57.49811,0,0,1,,
,57.49892,0,0,1,,
,57.49974,0,0,1,,
,57.50056,0,0,1,,
,57.50157,0,0,1,,
,57.50238,0,0,1,,
,57.5032,0,0,1,,
,57.50401,0,0,1,,
,57.50484,0,0,1,,
,57.50565,0,0,1,,
,57.50646,0,0,1,,
,57.50727,0,0,1,,
,57.50808,0,0,1,,
,57.5089,0,0,1,,
,57.50978,0,0,1,,
,57.5106,0,0,1,,
,57.51141,0,0,1,,
,57.51223,0,0,1,,
,57.51307,0,0,1,,
,57.51388,0,0,1,,
,57.51471,0,0,1,,
,57.51553,0,0,1,,
,57.51634,0,0,1,,
,57.51716,0,0,1,,
,57.51797,0,0,1,,
,57.51879,0,0,1,,
,57.5196,0,0,1,,
,57.52041,0,0,1,,
,57.52142,0,0,1,,
,57.52224,0,0,1,,
,57.52306,0,0,1,,
,57.52387,0,0,1,,
,57.5247,0,0,1,,
,57.5257,0,0,1,,
,57.52651,0,0,1,,
,57.52733,0,0,1,,
,57.52814,0,0,1,,
,57.52896,0,0,1,,
,57.52977,0,0,1,,
,57.53062,0,0,1,,
,57.5316,0,0,1,,
,57.53242,0,0,1,,
,57.53324,0,0,1,,
,57.53406,0,0,1,,
,57.53487,0,0,1,,
,57.53568,0,0,1,,
,57.5365,0,0,1,,
,57.53732,0,0,1,,
,57.53814,0,0,1,,
,57.53895,0,0,1,,
,57.53977,0,0,1,,
,57.54059,0,0,1,,
,57.54161,0,0,1,,
,57.54242,0,0,1,,
,57.54323,0,0,1,,
,57.54405,0,0,1,,
,57.54486,0,0,1,,
,57.54572,0,0,1,,
,57.54658,0,0,1,,
,57.54747,0,0,1,,
,57.54829,0,0,1,,
,57.54911,0,0,1,,
,57.54993,0,0,1,,
,57.55075,0,0,1,,
,57.55156,0,0,1,,
,57.55238,0,0,1,,
,57.55318,0,0,1,,
,57.554,0,0,1,,
,57.55485,0,0,1,,
,57.55566,0,0,1,,
,57.55648,0,0,1,,
,57.5573,0,0,1,,
,57.55811,0,0,1,,
,57.55893,0,0,1,,
,57.55974,0,0,1,,
,57.56054,0,0,1,,
,57.5616,0,0,1,,
,57.56263,0,0,1,,
,57.56351,0,0,1,,
,57.56435,0,0,1,,
,57.56519,0,0,1,,
,57.56603,0,0,1,,
,57.56689,0,0,1,,
,57.56776,0,0,1,,
,57.5686,0,0,1,,
,57.56942,0,0,1,,
,57.57024,0,0,1,,
,57.57108,0,0,1,,
,57.57189,0,0,1,,
,57.57271,0,0,1,,
,57.57352,0,0,1,,
,57.57433,0,0,1,,
,57.57515,0,0,1,,
,57.57597,0,0,1,,
,57.57678,0,0,1,,
,57.57762,0,0,1,,
,57.57864,0,0,1,,
,57.57946,0,0,1,,
,57.58028,0,0,1,,
,57.58134,0,0,1,,
,57.58215,0,0,1,,
,57.58298,0,0,1,,
,57.5838,0,0,1,,
,57.58461,0,0,1,,
,57.58542,0,0,1,,
,57.58624,0,0,1,,
,57.58705,0,0,1,,
,57.58786,0,0,1,,
,57.58868,0,0,1,,
,57.58948,0,0,1,,
,57.59029,0,0,1,,
,57.59111,0,0,1,,
,57.59192,0,0,1,,
,57.59273,0,0,1,,
,57.59354,0,0,1,,
,57.59448,0,0,1,,
,57.59529,0,0,1,,
,57.59612,0,0,1,,
,57.59695,0,0,1,,
,57.59776,0,0,1,,
,57.59858,0,0,1,,
,57.5994,0,0,1,,
,57.60021,0,0,1,,
,57.60124,0,0,1,,
,57.60206,0,0,1,,
,57.60287,0,0,1,,
,57.6037,0,0,1,,
,57.60452,0,0,1,,
,57.60534,0,0,1,,
,57.60615,0,0,1,,
,57.60696,0,0,1,,
,57.60777,0,0,1,,
,57.60857,0,0,1,,
,57.60939,0,0,1,,
,57.61021,0,0,1,,
,57.61102,0,0,1,,
,57.61184,0,0,1,,
,57.61265,0,0,1,,
,57.61345,0,0,1,,
,57.61427,0,0,1,,
,57.61572,0,0,1,,
,57.61655,0,0,1,,
,57.61737,0,0,1,,
,57.61818,0,0,1,,
,57.619,0,0,1,,
,57.61981,0,0,1,,
,57.62064,0,0,1,,
,57.62165,0,0,1,,
,57.62246,0,0,1,,
,57.62329,0,0,1,,
,57.62411,0,0,1,,
,57.62493,0,0,1,,
,57.62575,0,0,1,,
,57.62656,0,0,1,,
,57.62737,0,0,1,,
,57.62826,0,0,1,,
,57.62907,0,0,1,,
,57.62989,0,0,1,,
,57.6307,0,0,1,,
,57.63151,0,0,1,,
,57.63232,0,0,1,,
,57.63314,0,0,1,,
,57.63395,0,0,1,,
,57.63476,0,0,1,,
,57.63583,0,0,1,,
,57.63665,0,0,1,,
,57.63745,0,0,1,,
,57.63828,0,0,1,,
,57.63908,0,0,1,,
,57.6399,0,0,1,,
,57.64072,0,0,1,,
,57.64177,0,0,1,,
,57.64274,0,0,1,,
,57.64357,0,0,1,,
,57.64438,0,0,1,,
,57.6452,0,0,1,,
,57.64601,0,0,1,,
,57.64685,0,0,1,,
,57.64767,0,0,1,,
,57.64848,0,0,1,,
,57.6493,0,0,1,,
,57.65011,0,0,1,,
,57.65094,0,0,1,,
,57.65175,0,0,1,,
,57.65256,0,0,1,,
,57.65337,0,0,1,,
,57.65419,0,0,1,,
,57.655,0,0,1,,
,57.65582,0,0,1,,
,57.65662,0,0,1,,
,57.65744,0,0,1,,
,57.65826,0,0,1,,
,57.65907,0,0,1,,
,57.65995,0,0,1,,
,57.66092,0,0,1,,
,57.66196,0,0,1,,
,57.66278,0,0,1,,
,57.66359,0,0,1,,
,57.66441,0,0,1,,
,57.66523,0,0,1,,
,57.66604,0,0,1,,
,57.66685,0,0,1,,
,57.66766,0,0,1,,
,57.66848,0,0,1,,
,57.66929,0,0,1,,
,57.6701,0,0,1,,
,57.67092,0,0,1,,
,57.67173,0,0,1,,
,57.67262,0,0,1,,
,57.67361,0,0,1,,
,57.67444,0,0,1,,
,57.67524,0,0,1,,
,57.67606,0,0,1,,
,57.67687,0,0,1,,
,57.67769,0,0,1,,
,57.67849,0,0,1,,
,57.67931,0,0,1,,
,57.68048,0,0,1,,
,57.68151,0,0,1,,
,57.68233,0,0,1,,
,57.68316,0,0,1,,
,57.68398,0,0,1,,
,57.6848,0,0,1,,
,57.68561,0,0,1,,
,57.68642,0,0,1,,
,57.68724,0,0,1,,
,57.68806,0,0,1,,
,57.68887,0,0,1,,
,57.68971,0,0,1,,
,57.6907,0,0,1,,
,57.69153,0,0,1,,
,57.69236,0,0,1,,
,57.69319,0,0,1,,
,57.69401,0,0,1,,
,57.69482,0,0,1,,
,57.69563,0,0,1,,
,57.69644,0,0,1,,
,57.69727,0,0,1,,
,57.69809,0,0,1,,
,57.6989,0,0,1,,
,57.69971,0,0,1,,
,57.70053,0,0,1,,
,57.70155,0,0,1,,
,57.70271,0,0,1,,
,57.70354,0,0,1,,
,57.70436,0,0,1,,
,57.70518,0,0,1,,
,57.706,0,0,1,,
,57.70682,0,0,1,,
,57.70763,0,0,1,,
,57.70845,0,0,1,,
,57.70926,0,0,1,,
,57.71007,0,0,1,,
,57.71112,0,0,1,,
,57.71194,0,0,1,,
,57.71276,0,0,1,,
,57.71359,0,0,1,,
,57.71441,0,0,1,,
,57.71528,0,0,1,,
,57.71609,0,0,1,,
,57.72205,0,0,1,,
,57.72322,0,0,1,,
,57.72406,0,0,1,,
,57.72488,0,0,1,,
,57.72571,0,0,1,,
,57.72652,0,0,1,,
,57.72733,0,0,1,,
,57.72815,0,0,1,,
,57.72897,0,0,1,,
,57.72978,0,0,1,,
,57.7306,0,0,1,,
,57.73141,0,0,1,,
,57.73223,0,0,1,,
,57.73304,0,0,1,,
,57.73385,0,0,1,,
,57.73468,0,0,1,,
,57.7355,0,0,1,,
,57.73657,0,0,1,,
,57.7374,0,0,1,,
,57.73825,0,0,1,,
,57.73906,0,0,1,,
,57.73988,0,0,1,,
,57.74069,0,0,1,,
,57.74174,0,0,1,,
,57.74255,0,0,1,,
,57.74336,0,0,1,,
,57.74417,0,0,1,,
,57.745,0,0,1,,
,57.74582,0,0,1,,
,57.74687,0,0,1,,
,57.74771,0,0,1,,
,57.74859,0,0,1,,
,57.74959,0,0,1,,
,57.7504,0,0,1,,
,57.75122,0,0,1,,
,57.75203,0,0,1,,
,57.75285,0,0,1,,
,57.75366,0,0,1,,
,57.75448,0,0,1,,
,57.7553,0,0,1,,
,57.75613,0,0,1,,
,57.75694,0,0,1,,
,57.75776,0,0,1,,
,57.75857,0,0,1,,
,57.75938,0,0,1,,
,57.76019,0,0,1,,
,57.76122,0,0,1,,
,57.76204,0,0,1,,
,57.76288,0,0,1,,
,57.76376,0,0,1,,
,57.76458,0,0,1,,
,57.76542,0,0,1,,
,57.76624,0,0,1,,
,57.76706,0,0,1,,
,57.76787,0,0,1,,
,57.76868,0,0,1,,
,57.7695,0,0,1,,
,57.77047,0,0,1,,
,57.77135,0,0,1,,
,57.77235,0,0,1,,
,57.77317,0,0,1,,
,57.77398,0,0,1,,
,57.77479,0,0,1,,
,57.77561,0,0,1,,
,57.77642,0,0,1,,
,57.77724,0,0,1,,
,57.77805,0,0,1,,
,57.77887,0,0,1,,
,57.77967,0,0,1,,
,57.78049,0,0,1,,
,57.78159,0,0,1,,
,57.78241,0,0,1,,
,57.78324,0,0,1,,
,57.78405,0,0,1,,
,57.78486,0,0,1,,
,57.78568,0,0,1,,
,57.78656,0,0,1,,
,57.78737,0,0,1,,
,57.78819,0,0,1,,
,57.78901,0,0,1,,
,57.78982,0,0,1,,
,57.79063,0,0,1,,
,57.79145,0,0,1,,
,57.79226,0,0,1,,
,57.79306,0,0,1,,
,57.79387,0,0,1,,
,57.79468,0,0,1,,
,57.79549,0,0,1,,
,57.79632,0,0,1,,
,57.79713,0,0,1,,
,57.79796,0,0,1,,
,57.79878,0,0,1,,
,57.7996,0,0,1,,
,57.80042,0,0,1,,
,57.80145,0,0,1,,
,57.8024,0,0,1,,
,57.80323,0,0,1,,
,57.80405,0,0,1,,
,57.80487,0,0,1,,
,57.80568,0,0,1,,
,57.8065,0,0,1,,
,57.80732,0,0,1,,
,57.80814,0,0,1,,
,57.80896,0,0,1,,
,57.80978,0,0,1,,
,57.81065,0,0,1,,
,57.81146,0,0,1,,
,57.81228,0,0,1,,
,57.8131,0,0,1,,
,57.81391,0,0,1,,
,57.81473,0,0,1,,
,57.81617,0,0,1,,
,57.8171,0,0,1,,
,57.81806,0,0,1,,
,57.81889,0,0,1,,
,57.81973,0,0,1,,
,57.82055,0,0,1,,
,57.82159,0,0,1,,
,57.8224,0,0,1,,
,57.82322,0,0,1,,
,57.82404,0,0,1,,
,57.82485,0,0,1,,
,57.82566,0,0,1,,
,57.82648,0,0,1,,
,57.8273,0,0,1,,
,57.82812,0,0,1,,
,57.82893,0,0,1,,
,57.82975,0,0,1,,
,57.83057,0,0,1,,
,57.83138,0,0,1,,
,57.8322,0,0,1,,
,57.83302,0,0,1,,
,57.83384,0,0,1,,
,57.83465,0,0,1,,
,57.83546,0,0,1,,
,57.83628,0,0,1,,
,57.83709,0,0,1,,
,57.83791,0,0,1,,
,57.83872,0,0,1,,
,57.83954,0,0,1,,
,57.84035,0,0,1,,
,57.84137,0,0,1,,
,57.84219,0,0,1,,
,57.843,0,0,1,,
,57.84381,0,0,1,,
,57.84462,0,0,1,,
,57.84544,0,0,1,,
,57.84626,0,0,1,,
,57.84707,0,0,1,,
,57.84789,0,0,1,,
,57.84871,0,0,1,,
,57.84952,0,0,1,,
,57.85034,0,0,1,,
,57.85115,0,0,1,,
,57.85197,0,0,1,,
,57.85278,0,0,1,,
,57.85359,0,0,1,,
,57.8544,0,0,1,,
,57.85536,0,0,1,,
,57.85618,0,0,1,,
,57.85699,0,0,1,,
,57.85781,0,0,1,,
,57.85863,0,0,1,,
,57.85945,0,0,1,,
,57.86026,0,0,1,,
,57.86128,0,0,1,,
,57.86209,0,0,1,,
,57.86291,0,0,1,,
,57.86371,0,0,1,,
,57.86453,0,0,1,,
,57.86549,0,0,1,,
,57.86637,0,0,1,,
,57.86736,0,0,1,,
,57.86818,0,0,1,,
,57.869,0,0,1,,
,57.86983,0,0,1,,
,57.87064,0,0,1,,
,57.87152,0,0,1,,
,57.87254,0,0,1,,
,57.87339,0,0,1,,
,57.87438,0,0,1,,
,57.8752,0,0,1,,
,57.87601,0,0,1,,
,57.87683,0,0,1,,
,57.87764,0,0,1,,
,57.87845,0,0,1,,
,57.87926,0,0,1,,
,57.88008,0,0,1,,
,57.88111,0,0,1,,
,57.88193,0,0,1,,
,57.88275,0,0,1,,
,57.88356,0,0,1,,
,57.88467,0,0,1,,
,57.88549,0,0,1,,
,57.88634,0,0,1,,
,57.88717,0,0,1,,
,57.88799,0,0,1,,
,57.88881,0,0,1,,
,57.88962,0,0,1,,
,57.89044,0,0,1,,
,57.89126,0,0,1,,
,57.89207,0,0,1,,
,57.89289,0,0,1,,
,57.8937,0,0,1,,
,57.89451,0,0,1,,
,57.89553,0,0,1,,
,57.89635,0,0,1,,
,57.89732,0,0,1,,
,57.89816,0,0,1,,
,57.899,0,0,1,,
,57.89982,0,0,1,,
